a_missing,b_wrong,c_incitement,d_bad,e_none,post_id
0,0,0,0,1,6961ec88000000000e03dd9b
0,0,0,0,1,696cf0c8000000000d00aa52
0,0,0,0,1,6970bf46000000001a0241ed
0,0,0,0,1,6971f7e4000000002202e3dd
0,0,0,0,1,6970aae40000000022021860
0,0,0,0,1,696f3b33000000002202226b
0,0,0,1,0,697160e0000000001a02bd84
0,0,0,0,1,696b19f30000000022022470
1,0,0,0,0,6970e019000000001a03002f
0,0,0,0,1,69704cce000000000e03d045
0,0,0,0,1,696870a8000000000a02f4f9
0,0,0,0,1,6971d40a000000002202c005
0,0,0,1,0,696b574e000000000a0337ca
0,0,0,0,1,6970b011000000000a02de27
1,0,0,0,0,696f5d7b0000000022032cdd
0,0,0,0,1,6962e57b000000000c0356fc
1,0,0,0,0,696cb016000000000a02887d
0,0,0,0,1,6970ead8000000002202ccaf
0,0,0,0,1,69717338000000000c0371ec
0,0,0,0,1,69717d02000000000a02d924
0,0,0,0,1,69709a9f0000000022022d88
0,0,0,0,1,6971d203000000002202f393
0,0,0,0,1,696fb3cb000000000c034721
0,0,0,0,1,6960db62000000000c03434f
0,0,1,1,0,6970c588000000002102a960
0,0,0,0,1,6970704e000000001a02fcd2
0,0,0,0,1,6970bc50000000001a01cfc4
0,0,0,0,1,695d6385000000002202c63c
0,0,0,0,1,6466e9e300000000130330e6
0,1,0,1,0,696f2cd30000000022039ea8
0,0,0,0,1,6970adc8000000000c034a28
0,0,0,0,1,6964bd400000000022023eda
1,0,0,0,0,696243800000000022033791
1,0,0,0,0,6960ba9b000000000a033827
0,0,0,0,1,69710a66000000001a023242
0,0,0,0,1,6968b011000000000a03176e
0,0,0,0,1,6970bc05000000000a029183
1,0,0,0,0,6960ee90000000000a03c075
0,0,0,0,1,6970ae99000000001a01fb28
0,0,0,0,1,6969b90d000000000b00b0a7
0,0,0,1,0,69720804000000001a020c12
0,0,0,0,1,696994ba000000000b00b500
0,0,0,0,1,6970b77b0000000021031b0d
0,0,0,0,1,6970a4a7000000000a03ea30
0,0,1,0,0,696f620700000000220307cb
0,0,0,0,1,69705158000000000903926b
0,0,0,0,1,696ef52e0000000021029947
1,0,0,0,0,69718d5d000000002200a8e1
0,0,0,1,0,6965937d00000000090385ec
0,0,0,0,1,6970421c000000002202c1f4
0,0,0,0,1,6970c763000000002103c89a
0,0,0,0,1,696f4eb3000000000d0094a6
0,0,0,0,1,69716a4d000000000b00bd69
0,0,0,0,1,69706b1e000000000a03d650
0,0,0,0,1,6970746d000000002102bd00
0,0,0,0,1,696f52e50000000022032a90
0,0,0,0,1,696f4eee000000000e03cf26
0,0,0,0,1,69707caa0000000022031ce6
0,0,0,0,1,6971e616000000000b011423
0,0,0,0,1,69608143000000002202e8ad
0,0,0,0,1,6970eeb1000000002202de32
0,0,0,0,1,696f6eab0000000009038d8c
0,0,0,0,1,697098ea000000001a01e594
0,0,0,0,1,69673473000000000903b275
0,0,0,0,1,696f3dbb000000000b00baf6
0,0,0,1,0,696e4fe2000000000b009e56
1,0,1,0,0,6970302a000000002203abd1
1,0,0,0,0,69704f2b000000000a0302db
0,0,0,0,1,6970a5de0000000022038f62
0,0,0,0,1,69705698000000000903ab37
1,0,0,0,0,697049ae0000000022030b36
0,0,0,0,1,6969da25000000000b0127a0
0,0,0,0,1,696ccd19000000000c03741b
0,0,0,0,1,69661780000000001a0224dd
0,0,0,0,1,696f9a0d000000001a02d218
0,0,0,0,1,69705066000000000b012c5c
0,0,0,1,0,6970f355000000000b01236a
0,0,0,0,1,6971bd0b000000000b00a4e4
0,0,0,0,1,69706ee6000000001a035217
0,0,1,0,0,696ba9a70000000022020d9b
0,0,0,0,1,696699b2000000001a034466
0,0,0,0,1,694e07fb000000001e038332
0,0,0,0,1,696c5446000000001a020446
0,0,0,0,1,696f4334000000001a03286d
0,0,0,0,1,64884d880000000014027e8b
0,0,0,0,1,64846e3500000000130368fe
1,0,0,0,0,696df738000000000a0315be
0,0,0,0,1,696f09fd000000000a02b944
0,0,0,0,1,69611ac1000000001a01f77e
1,0,0,0,0,697089a9000000002200b291
1,0,0,0,0,69706394000000000a02e45d
0,0,1,0,0,647b0543000000001203278e
1,0,0,0,0,6970bda60000000022032e62
0,0,0,0,1,696605290000000022031435
0,0,0,0,1,64a28be0000000001c00ecdd
0,0,0,0,1,6970a0d8000000000e03cad2
0,0,0,0,1,696493b900000000220206b7
0,0,0,0,1,647dba5f0000000011012480
0,0,0,0,1,647853cb0000000007038c28
0,0,0,0,1,6965a7190000000022022b6f
0,1,0,0,0,644252450000000027010b85
0,0,0,0,1,69631d69000000000a03307f
1,0,0,0,0,696dd6e2000000000b00abe7
1,0,0,1,0,695c6e29000000000b00a40d
0,0,0,0,1,648485340000000011013db1
0,0,0,0,1,64845d830000000013002235
0,0,0,0,1,6965c1c7000000002200b38d
0,0,0,1,0,69694880000000000e03d3a8
0,0,0,0,1,6964ba5a000000001a029972
0,0,0,0,1,696caf58000000000e00ea88
0,0,0,0,1,69663bbe000000000a03f75b
0,0,0,0,1,696dd3a4000000001a03123d
0,0,0,0,1,6970646a000000002103f49f
0,0,0,0,1,69706390000000001a035427
0,0,0,0,1,696f191300000000220218e4
0,0,0,0,1,69708508000000000a0317b6
0,0,0,0,1,69685057000000002102a557
0,0,0,0,1,696842ed00000000220224a9
1,0,0,0,0,69709f19000000000a02f84d
0,0,0,0,1,6970e267000000000a02a6ab
0,0,0,0,1,646754430000000013008239
0,0,0,0,1,64ba91fd000000000103c839
0,0,0,0,1,6970b524000000000a033bb1
0,0,0,0,1,64701df40000000013004f8d
0,0,0,0,1,69716de4000000002200ad0f
1,0,0,0,0,69636b53000000000e03e644
1,0,0,0,0,696b0fe50000000021032994
0,0,0,0,1,69639b45000000002103f19c
0,0,0,1,0,648003050000000011011068
0,0,0,0,1,64684e800000000027028bf3
0,0,0,0,1,696efc04000000000903855a
0,0,0,0,1,696482a70000000009038dc1
1,0,0,0,0,696395bf000000000d00a901
0,0,0,0,1,64c51e4a000000000800e2ba
0,0,0,0,1,696213a2000000002203bc70
0,0,1,0,0,69718b97000000002103f75e
0,0,0,0,1,64113a770000000007038ae2
0,0,0,1,0,69721886000000001a02312b
1,0,0,0,0,64b38776000000002303652c
0,0,0,0,1,641d7014000000002700342b
0,0,0,0,1,69648596000000002103ffea
1,0,0,0,0,64bbbe1b000000000c035749
1,0,0,0,0,69647cee000000001a023adb
0,0,0,0,1,696266c7000000000c037dc6
0,0,0,0,1,646235960000000014026314
0,0,0,1,0,696f609d000000002202135a
0,0,0,0,1,6960875f0000000022038fa3
0,0,0,0,1,69709ff9000000000a03cb9a
1,0,0,0,0,64bf3ff8000000001700f226
0,0,0,0,1,64ba6377000000001201c67c
0,0,0,0,1,6963823f000000001a021af9
0,0,0,0,1,64c235ff000000000800c592
1,0,0,0,0,647c19e0000000000800f0eb
0,0,0,0,1,64748949000000000703bdb9
1,0,0,0,0,6411c6ed000000001203eee8
0,0,0,0,1,641bbbb0000000001203d96c
0,0,0,0,1,6411b18200000000270100c5
1,0,0,0,0,640b2a29000000002702992f
1,0,0,0,0,641c078b000000001303d8f8
0,0,0,0,1,696363d3000000001a02e095
0,0,0,1,0,6961014e000000000e00df5a
0,0,0,0,1,640747000000000013016c25
0,0,0,0,1,69626284000000001a024657
0,0,0,0,1,64562d9a0000000013036f38
0,0,0,0,1,697199900000000022038fe5
0,0,0,0,1,6971e989000000000a02b735
1,0,0,0,0,69722024000000000a03d80a
0,0,0,0,1,69720ec0000000001a02f0ab
0,0,0,0,1,6965f14c000000002103f997
0,0,0,0,1,696d42d2000000001a01fa8a
0,0,0,1,0,69721509000000000a030989
1,0,0,0,0,64748f0a00000000270280e0
0,0,0,1,0,646dec65000000001300852a
0,0,0,0,1,696f0d7d000000001a01c853
0,0,0,0,1,6971897b000000000a03df2e
1,0,0,0,0,69607da7000000000b00871f
0,0,0,0,1,696f516e000000000a02e052
0,0,0,0,1,696ecfc2000000002202f344
0,0,0,0,1,696b5a83000000001a025fc0
0,0,0,0,1,696ee3b2000000000a033e74
0,0,0,0,1,696efe1f000000001a028985
0,0,0,0,1,696c9ec3000000002102820c
1,0,0,0,0,696d7ce8000000000e03e9e2
0,0,0,1,0,696db618000000000a02f086
0,0,0,0,1,6970c031000000000b0090d9
0,0,0,0,1,6968f4ea000000002202f658
0,0,0,0,1,696f6ee2000000000a02bc73
0,0,0,0,1,696f445b0000000021029b78
1,0,0,0,0,6482a67a0000000027013b2f
0,0,0,0,1,696f3f4e000000000b010f15
0,0,0,0,1,696f25b0000000000b00ae12
0,0,0,0,1,696f3f78000000000e00c971
0,0,0,0,1,6456407700000000130134a0
0,0,0,0,1,696f7c09000000000b00af9f
0,0,0,0,1,69621ebd000000000b013d15
0,0,0,0,1,696dbb57000000000a03d222
0,0,0,0,1,696f5903000000002102a427
0,0,0,0,1,6969e9c8000000002103320d
0,0,0,0,1,6970b720000000002203095b
0,0,0,0,1,63fb0b1f000000001303e428
0,0,0,0,1,64538c9f0000000013009eba
0,0,0,0,1,695a2cf8000000001e00ed1e
0,0,0,0,1,6971ed23000000000a028e35
0,0,0,0,1,6964e1f8000000001a02f2dc
0,0,0,0,1,696444b4000000002202cfcd
0,0,0,0,1,6969ec68000000000903af94
0,0,0,1,0,696cb50f000000001a01fe9d
1,0,0,0,0,6971f1f2000000000b011ff3
0,0,0,0,1,696395e100000000220338b3
0,0,0,0,1,6964ea7d000000000903917f
0,0,0,0,1,641473c30000000027012f64
0,0,0,0,1,641ac8e70000000013002df7
0,0,0,0,1,6970c457000000000c03492a
0,0,0,0,1,696e33d90000000022021581
0,0,0,0,1,647493280000000007039c79
0,0,0,0,1,6961abe9000000000903ae48
0,0,0,1,0,6969e79b000000001a03556e
1,0,0,0,0,696f7c1e000000001a022521
0,0,0,0,1,646de62e000000000800f1a1
0,0,0,0,1,6438fa8a000000000800d718
0,0,0,0,1,64c21a5c000000000c035125
0,0,0,0,1,6960c4b5000000002202ec6b
0,0,0,0,1,644b42de0000000027002a0b
0,0,0,0,1,6960948b000000000e00da21
0,0,0,0,1,64a66bf1000000002f024c37
0,0,0,0,1,64880fd4000000000800db92
0,0,0,0,1,69634676000000002103c418
0,0,0,0,1,64c7893a000000001700f2d3
0,0,0,1,0,641fdc98000000000703a5e0
0,0,0,0,1,69704877000000001a022a1b
0,0,0,0,1,6447dabe0000000012033041
0,0,0,0,1,64bf9216000000000800f2ea
0,0,0,0,1,64b3cd21000000001e01a5ac
0,0,0,0,1,64b92379000000000c0346bc
0,0,0,0,1,642d086100000000130034f3
0,0,0,0,1,642d00970000000013016937
0,0,0,0,1,6470955b0000000013033851
0,0,0,0,1,640abf31000000001402645b
0,0,0,0,1,64b522b300000000340172ec
0,0,0,0,1,64acfa9b000000000f00f092
0,0,0,0,1,69706f2e0000000022030f10
1,0,0,0,0,6441267d000000002702ae01
0,0,0,0,1,645e1d580000000027001bdd
0,0,0,0,1,644b81e70000000013034096
0,0,0,0,1,696cc477000000000e03d5af
0,0,0,0,1,64a7860e0000000035008223
0,0,0,0,1,646f35eb0000000027000099
0,0,0,0,1,646f2f460000000011012fd5
0,0,0,0,1,64aca1f20000000023036a36
0,0,0,0,1,6487330c000000001300d6cd
0,0,0,0,1,647a96ef00000000270113c3
0,0,0,0,1,6971b803000000000c036d66
0,0,0,0,1,64674cc700000000270123cb
0,0,0,0,1,646b4097000000000703ad8e
0,0,0,0,1,63fc76ed0000000013034982
0,0,0,0,1,63f749f90000000013031e65
0,0,0,0,1,69639537000000000e00fd2d
0,0,0,0,1,640f03cf00000000130305c4
0,0,0,0,1,648560040000000011013919
0,0,0,0,1,648bf260000000001300bc21
1,0,0,0,0,696242d200000000210337ee
0,0,0,0,1,64813e4e000000001303c6b6
0,0,0,0,1,646e3b1900000000130019ef
0,0,0,0,1,6465924b000000001300331d
0,0,0,0,1,64b7ace1000000001a0135b7
0,0,0,0,1,647b38bf0000000027000749
0,0,0,0,1,64c5cf8a0000000017018d16
0,0,0,0,1,640ad72c000000001300e405
0,0,0,0,1,6438ff18000000001300654d
0,0,0,0,1,64240d9600000000130056d1
0,0,0,0,1,640c0e24000000001300e62a
0,0,0,0,1,644260c6000000002702807a
0,0,0,0,1,641441a20000000007039631
0,0,0,0,1,696207a50000000022021c19
0,0,0,0,1,6971d065000000002103e9c8
0,0,0,0,1,64795d7d0000000013013c4e
0,0,0,0,1,648c3acd0000000007039abf
0,0,0,0,1,6482e927000000001300868f
0,0,0,0,1,647007a40000000013008869
0,0,0,0,1,6971963f000000001a0219e0
0,0,0,0,1,63f74e4e00000000130335b1
0,0,0,0,1,64241bbe000000000800f9dd
0,0,0,0,1,641e9287000000001303ef2c
0,0,0,0,1,641ee8090000000013003c1b
0,0,0,0,1,641aaff300000000120335c1
0,0,0,0,1,6488ec17000000000800cb51
0,0,0,0,1,646cb43900000000140263a0
0,0,0,0,1,64bba432000000001700e2ba
0,0,0,0,1,64b8f03b000000000800c989
0,0,0,0,1,69701b2e000000000903aa6f
0,0,0,0,1,64214485000000001203d543
0,0,0,0,1,641d7a860000000013006e52
0,0,0,0,1,64241317000000000703847c
0,0,0,0,1,63f8635f00000000130166f4
0,0,0,0,1,696231c3000000001a02d081
0,0,0,0,1,6444918400000000110105c2
0,0,0,0,1,6445065300000000120334a7
0,0,0,0,1,63f743c5000000001300fafe
1,0,0,0,0,640d649400000000130087a1
0,0,0,0,1,64686d92000000000703aa34
0,0,0,0,1,6466223d0000000013013f33
0,0,0,0,1,64bc9a9e000000000103fd8f
0,0,0,0,1,64b7b714000000001a012805
0,0,0,0,1,63f861c1000000001303c6e1
0,0,0,0,1,64c8abee000000001201f37c
0,0,0,0,1,64b25c78000000002b03f7a4
0,0,0,0,1,641da4f60000000013030e76
0,0,0,0,1,64230f01000000000800fd0c
0,0,0,0,1,64068a19000000001300f638
0,0,0,0,1,640aada70000000013011d15
0,0,0,0,1,69621c4d000000001a027599
0,0,0,0,1,647c4bce000000000800dc46
0,0,0,0,1,64c240c8000000001700cc0e
0,0,0,0,1,647f39fc0000000014027236
0,0,0,0,1,6467021a0000000013010636
0,0,0,0,1,69637728000000001a031847
0,0,0,0,1,646c910d000000002702ab3f
0,0,0,0,1,644c937b0000000012032895
0,0,0,0,1,64491fca0000000013010549
0,0,0,0,1,6422d9cd00000000140263a7
0,0,0,0,1,64742d04000000000800f2b7
0,0,0,0,1,6471e62400000000130053f1
0,0,0,0,1,696b744d000000000a0328d9
0,0,0,0,1,647eacc9000000001300a5b9
1,0,0,0,0,64b287ad000000001e019897
0,0,0,0,1,64acb3ac00000000230361bb
0,0,0,0,1,696f5f87000000000903b8a9
0,0,0,0,1,646c8beb000000001303e86a
0,0,0,0,1,69704969000000002203b29d
0,0,0,0,1,64296fae000000002701115b
0,0,0,0,1,6413c53e0000000027000b2b
0,0,0,0,1,64565f230000000011010f20
0,0,0,0,1,641cfe7600000000130077a4
0,0,0,0,1,642038a70000000013002d08
1,0,0,0,0,64425e82000000001300855a
0,0,0,0,1,6447953c0000000013037c83
0,0,0,0,1,6970a8ff000000002203362e
0,0,0,0,1,64a2b6590000000034016dcf
0,0,0,0,1,69647885000000001a0324a3
0,0,0,0,1,63f820da0000000013009224
0,0,0,0,1,63fb4b9a0000000013033498
0,0,0,0,1,640be791000000000800f596
0,0,0,0,1,64773967000000000800d4e4
0,0,0,0,1,6471d063000000001303560a
0,0,0,0,1,64675c41000000000800ec91
0,0,0,0,1,646777620000000013007c81
0,0,0,0,1,646dfd820000000007038f1a
0,0,0,0,1,646761d0000000001300eab8
0,0,0,0,1,6454e4e50000000027000d59
0,0,0,0,1,64561c64000000001303c573
0,0,0,0,1,6439eeb800000000130160f2
0,0,0,0,1,640bd7670000000011010d39
0,0,0,0,1,63fdd3a5000000000800fda8
0,0,0,0,1,646315d9000000000703b1a7
0,0,0,0,1,645f50bb000000001203199e
0,0,0,0,1,6487c9af000000002700168e
0,0,0,0,1,64866eb500000000130105e8
0,0,0,0,1,646ee92c000000002700168b
0,0,0,0,1,69638cbb000000001a031dd3
0,0,0,0,1,6444973e00000000110115ec
0,0,0,0,1,6422d89300000000130148b4
0,0,0,0,1,6412f0a7000000000800e2d8
0,0,0,0,1,6415af4700000000130082a6
0,0,0,0,1,642aaba2000000000800f64e
0,0,0,0,1,69719be3000000000e03c6b0
0,0,0,0,1,6970ca83000000000a0332bf
1,0,0,0,0,69718074000000001a026294
0,0,0,0,1,6971b75c000000000e00f9d8
0,0,0,0,1,6970288c000000000b012b14
0,0,0,0,1,69709641000000002103da01
0,0,0,0,1,6970aca2000000000e00fb57
0,0,0,0,1,696c9b0a000000001a02f013
0,0,0,0,1,696cb783000000001a02a187
0,0,0,0,1,6971311f000000000a02ee8b
0,0,0,0,1,69708f61000000001a02b62e
0,0,1,0,0,6970551d000000000e03fd62
0,0,0,0,1,696ee1bf000000001a01cd4f
0,0,0,0,1,696f314e000000000d008d44
0,0,0,0,1,696f447c000000000903913e
0,0,0,0,1,696394ff0000000009038ef9
0,0,0,0,1,696b6fe1000000000d008890
0,0,0,0,1,6970da4d000000001a02e2e8
1,0,0,0,0,697056c80000000022031166
0,0,0,0,1,69707a6d000000002202253f
0,0,0,0,1,697193fa000000000e00f8e8
0,0,0,0,1,69672efd00000000090396df
0,0,0,0,1,6967947300000000220090cc
0,0,0,0,1,69708a3800000000220203c8
0,0,0,0,1,6967585a000000001a02f562
0,0,0,0,1,69719707000000001a01ff6a
0,0,0,0,1,6970d1e4000000000c03551b
0,0,0,0,1,69675770000000000b00bf23
1,0,0,1,0,69719575000000001a030d14
1,0,0,0,0,696d0c60000000001a036c5b
0,0,0,0,1,6970b19c000000001a01cda6
0,0,1,0,0,6970830d000000001a02eed9
0,0,0,0,1,6971e7b9000000000e00e4b1
0,0,0,0,1,696a314e000000002200bcad
0,0,0,0,1,6971b0fa000000001a026bce
1,0,0,0,0,696cf78d000000000a0332e0
0,0,0,0,1,69720420000000002203b85c
0,0,0,0,1,696f769d000000000c036e75
1,0,0,0,0,6970a2ab000000002202ee9d
1,0,0,0,0,6971cd97000000001a020d7e
0,0,0,0,1,6968a6e2000000002202db8a
0,0,0,0,1,696f31c7000000000b00b32a
0,0,0,0,1,69721de70000000021032d15
1,0,0,0,0,6966164d000000001a031ff0
0,0,0,0,1,6970fe130000000021028141
0,0,0,0,1,6970e8dd000000002202c36e
0,0,0,0,1,6971c7b0000000000b0124f0
0,0,0,0,1,6971c526000000000a03365f
0,0,0,0,1,697074ef000000000b011f2e
0,0,0,0,1,696f61c00000000021030ecc
0,0,0,0,1,696cbd20000000002102bc86
0,0,0,0,1,6971b3080000000022039221
0,0,0,0,1,69719e48000000002202e2eb
1,0,0,0,0,696cd775000000000e03cf85
0,0,0,0,1,6971b569000000000b010822
0,0,0,0,1,69706ee1000000002203b721
0,0,0,0,1,696a7021000000000b008984
0,0,0,0,1,6970990d000000000b00a9cf
0,0,0,0,1,6965f908000000000e03f66d
0,0,0,0,1,697067eb000000001a030b56
0,0,0,0,1,6960cfbd000000001a033463
0,0,0,0,1,6971b51700000000220206c2
0,0,0,0,1,697079f8000000002202eda2
0,0,0,0,1,696e38cd00000000220231fe
0,0,0,1,0,696e49c800000000210305af
1,0,0,0,0,6971d947000000000a029607
0,0,0,0,1,6971e804000000001a02f378
0,0,0,0,1,69709df0000000002103cf9b
0,0,0,0,1,69713493000000000b0120a8
0,0,0,0,1,6970891a000000000e03e662
0,0,0,0,1,69709cb2000000001a01c161
0,0,0,0,1,6970bb43000000000e03f4cc
1,0,0,0,0,69719b04000000000b010a52
0,0,0,0,1,696ed9d40000000021028564
0,0,0,0,1,6970d5d9000000000a02a1f8
0,0,0,0,1,6970c2f7000000000a02b80c
1,0,0,0,0,696cad4f000000002202198f
0,0,0,0,1,6968d606000000002103fc49
0,0,0,0,1,6970a5fa000000000a029525
0,0,0,0,1,6971f0360000000021029a73
0,0,0,0,1,696df1e3000000000a03fb76
0,0,0,0,1,6971921e000000001a02fc3a
0,0,0,0,1,6971dbaa000000001a02e228
0,0,0,0,1,69709e59000000000e03f8b2
0,0,0,0,1,69707ba5000000001a02b8af
0,0,0,0,1,69707295000000000a03fe04
0,0,0,0,1,69706a51000000001a0292f8
0,0,0,0,1,696b701a000000000a028194
0,0,0,0,1,6971777f0000000022021353
0,0,0,0,1,6965bc51000000000d009ec1
0,0,0,0,1,696cd7fa0000000022009165
0,0,0,0,1,696b0410000000000a031b7b
0,0,0,0,1,6969d5cc000000000a03ee5e
0,0,0,0,1,69720d41000000000e03f8ac
0,0,0,0,1,696324bc000000000903a59e
0,0,0,0,1,696c975a0000000009038798
0,0,0,0,1,696c8253000000000d00a988
0,0,0,0,1,6970b79e000000002200962c
0,0,0,0,1,6971dac5000000000e00cf35
0,0,0,0,1,696b8423000000002103f8bb
0,0,0,0,1,696da21e000000000b00a051
0,0,0,0,1,6970e668000000000a03da09
0,0,0,0,1,696c8d0e000000000a02b905
0,0,0,0,1,6970b513000000002202de7c
0,0,1,0,0,6970d78f000000001a036bae
0,0,0,0,1,6970a9c4000000001a0333a1
0,0,0,0,1,69704a26000000000d008611
0,0,1,0,0,69704e8e000000001a02c768
0,0,0,0,1,6971d2cc000000000c037c21
0,0,0,1,0,6971a592000000000b013f7f
0,0,0,0,1,696e10d7000000001a026b18
0,0,0,0,1,696cdec6000000001a029c46
0,0,0,0,1,6971776e000000000e03c9ba
0,0,0,0,1,696eec50000000000a02eb53
0,0,0,0,1,696a2d23000000001a021712
0,0,0,0,1,6970399900000000220332ed
0,0,0,0,1,697099470000000021031c53
0,0,0,0,1,6970739a000000000c036f47
0,0,1,0,0,697201c90000000009039e4a
1,0,0,0,0,6970adc9000000000a028259
0,0,0,0,1,6969bef7000000001a0252dc
0,0,0,0,1,6970df430000000021033f24
1,0,0,0,0,696b224000000000220304e7
0,0,0,0,1,6970507f000000002200b94e
0,0,0,0,1,6971df4a000000001a0336c5
0,0,0,0,1,69708661000000001a036096
0,0,0,0,1,6972050c000000000a03c177
0,0,0,0,1,69705b57000000000d00a2ce
0,0,0,0,1,6970da2a000000001a037b83
0,0,0,0,1,6970476b000000002203a779
0,0,1,0,0,69704d12000000002202c02b
0,0,0,0,1,6967750e000000001a034a11
0,0,0,0,1,696754a0000000000b010638
0,0,0,0,1,69685570000000000a02e74a
0,0,0,0,1,696cf594000000000a02e582
0,0,0,0,1,6970d759000000001a028692
0,0,0,0,1,69685ea7000000001a033dc3
0,0,0,0,1,64c0a4f4000000001201faff
0,0,0,0,1,6954fdeb000000001e036635
1,0,0,0,0,646742930000000027029288
0,0,0,0,1,696df1f6000000001a025a3b
0,0,0,0,1,69706d300000000022030414
1,0,0,0,0,69687dce0000000022021c5a
0,0,0,0,1,696f4261000000002103d90b
0,0,0,0,1,6970722c000000000a029f78
0,0,0,0,1,69661261000000002102bb55
1,0,0,0,0,6967be7a000000002202fb67
0,0,0,0,1,696144a9000000000d00a8df
0,0,0,0,1,696d4637000000002203190d
0,0,0,0,1,647df75800000000140245a3
0,0,0,0,1,696df861000000001a02bf43
0,0,0,0,1,64649e380000000013037487
1,0,0,0,0,696e3d90000000000c03661c
0,0,0,0,1,648af1960000000014026ec8
0,0,0,1,0,696f1bf2000000001a027555
0,0,0,0,1,696da7130000000022009031
0,0,0,1,0,69709824000000000a03d8ba
0,0,0,0,1,696a1f38000000001a01e63f
0,0,0,0,1,6969da60000000000b0128cb
0,0,0,0,1,6401a0eb0000000027028610
0,0,0,0,1,647ec2c7000000002702bba2
0,0,0,0,1,64a4c52a000000001e019f4b
0,0,0,0,1,640854ca000000001300a2ac
0,0,0,0,1,64bb7a92000000000b028ea5
0,0,0,0,1,64aa85bf000000001e013dbf
0,0,0,0,1,64c9d4ff000000000a01a885
0,0,0,0,1,64ad2915000000001c00f7ed
0,0,0,0,1,6412d95d000000001300124c
0,0,0,0,1,63f9f8760000000014026ccb
0,0,0,0,1,63faaa4f000000001300936d
0,0,0,0,1,63f8c1d20000000012032891
0,0,0,0,1,641ff43e000000001203d00b
0,0,0,0,1,695cc13e000000002203badf
0,0,0,1,0,69664815000000001a031aab
0,0,0,0,1,6952656c000000001e02cdf4
0,0,0,0,1,695b35ce00000000210300a6
0,0,0,0,1,69637ff500000000220211a8
0,0,0,0,1,69609104000000001a028869
0,0,0,0,1,6481d5e1000000000800d4a8
0,0,0,0,1,648ba8a200000000130035fd
0,0,0,0,1,648036560000000011011b2a
1,0,0,0,0,647943b1000000001300c3ca
0,0,0,0,1,64844c59000000000703a756
0,0,0,0,1,64c39a60000000000a01872c
0,0,0,0,1,64c06d46000000001701a917
0,0,0,0,1,64bd0a920000000017018e53
0,0,0,0,1,64b76b4d000000003401438d
0,0,0,0,1,64b7a5e2000000002b03cb05
1,0,0,0,0,64b8ff4c000000001201c05d
0,0,0,0,1,64ba8501000000000103d166
0,0,0,0,1,64bfd1ea000000001201c2fa
0,0,0,0,1,64ae78590000000012012fe3
0,0,0,0,1,64aeca8f000000001e013f0f
0,0,0,0,1,64a00cdc0000000013007dac
0,0,0,0,1,64ad28fe00000000230379ad
0,0,0,0,1,64a4fc33000000001e018414
0,0,0,0,1,64a00d4e00000000070388d7
0,0,0,0,1,64816ba20000000027002181
0,0,0,0,1,64793b5a000000001300305e
0,0,0,0,1,64887044000000002700316e
0,0,0,0,1,6484743500000000130153ec
0,0,0,0,1,648af3390000000013017e8d
0,0,0,0,1,647ead2b000000001101023b
0,0,0,0,1,64802abe0000000013015654
0,0,0,0,1,64c7282c000000000800dc38
0,0,0,1,0,64bd37ab000000001700d8f3
0,0,0,1,0,64c4db59000000000b028697
0,0,0,1,0,64c5e199000000000a01b4bb
0,0,0,0,1,64b62a23000000002b03ae50
0,0,1,0,0,64b7bc7e000000001503232f
0,0,1,0,0,64b5f1ac000000003102ec6a
0,0,0,0,1,64bfb318000000001201e3a2
0,0,0,0,1,64ca51f3000000000c037551
0,0,1,0,0,64bbf975000000000b02bc0e
0,0,0,0,1,64b91ccd000000001201b7d9
0,0,0,0,1,64b7ce690000000012010d16
0,0,0,0,1,64c282c3000000000103dc97
0,0,0,1,0,64c09c28000000000a01841f
0,0,0,0,1,64b23a9a0000000031009c6a
0,0,0,0,1,64bcf667000000000800edb8
0,0,0,0,1,64a487a0000000003100b7a5
0,0,0,0,1,64a084f50000000011012c6f
0,0,0,0,1,64aee4a5000000002f024c39
0,0,0,0,1,64ae6f7a000000001503069a
0,0,0,0,1,64a819d30000000023034d62
1,0,0,0,0,64a29d21000000001c01a10e
0,0,0,0,1,643a9a9e000000000800f4f0
0,0,0,0,1,643d11ee0000000013007415
0,0,0,0,1,6448c0c400000000070390a6
0,0,0,0,1,643e8451000000000703b632
0,0,0,0,1,6443d4cd00000000130029b2
0,0,0,0,1,6422fa5300000000130319b7
0,0,0,0,1,6424fbd2000000001303c199
0,0,0,0,1,641ee88400000000130004f6
0,0,0,0,1,642981cb0000000013032524
0,0,0,0,1,64257d270000000013000b06
0,0,0,0,1,64132382000000001300ab8f
0,0,0,0,1,64174899000000001203f30a
0,0,0,0,1,6417cc71000000001300ef41
0,0,0,0,1,64125a490000000014024c6b
0,0,0,0,1,640e73e90000000011010063
0,0,0,0,1,64158c29000000002700248b
0,0,0,0,1,6449f93e0000000013015ce2
0,0,0,0,1,644113b3000000001303500a
0,0,0,0,1,644898110000000011012574
0,0,0,0,1,644a7b200000000013002c23
1,0,0,0,0,64265eb3000000001300d974
0,0,0,0,1,64242bbf0000000013037cd2
0,0,0,0,1,641be7e8000000001300d4ab
0,0,0,1,0,641adbf3000000001303f1e4
0,0,0,0,1,6424134f0000000013010122
0,0,0,0,1,6421431f000000001300dd6e
0,0,0,0,1,641d85df00000000130161c5
